activity,day,from,to,demand
85854,20241025,00:00,23:59,105
85855,20241025,00:00,23:59,75
85923,20241025,00:00,23:59,585
85829,20241025,00:00,23:59,240
85831,20241025,00:00,23:59,630
85832,20241025,00:00,23:59,180
85672,20241025,00:00,23:59,120
85835,20241025,00:00,23:59,435
85836,20241025,00:00,23:59,135
85837,20241025,00:00,23:59,210
85898,20241025,00:00,23:59,960
85685,20241025,00:00,23:59,30
85655,20241026,00:00,23:59,390
85750,20241026,00:00,23:59,1545
85754,20241026,00:00,23:59,60
85657,20241026,09:30,09:45,15
85657,20241026,09:45,10:00,15
85657,20241026,10:00,10:15,15
85657,20241026,10:15,10:30,15
85657,20241026,10:30,10:45,15
85657,20241026,10:45,11:00,15
85657,20241026,11:00,11:15,15
85657,20241026,11:15,11:30,15
85657,20241026,11:30,11:45,15
85657,20241026,11:45,12:00,15
85657,20241026,12:00,12:15,15
85657,20241026,12:15,12:30,15
85657,20241026,12:30,12:45,15
85657,20241026,12:45,13:00,15
85657,20241026,13:00,13:15,15
85657,20241026,13:15,13:30,15
85657,20241026,13:30,13:45,15
85657,20241026,13:45,14:00,15
85657,20241026,14:00,14:15,15
85657,20241026,14:15,14:30,15
85657,20241026,14:30,14:45,15
85657,20241026,14:45,15:00,15
85657,20241026,15:00,15:15,15
85657,20241026,15:15,15:30,15
85657,20241026,15:30,15:45,15
85657,20241026,15:45,16:00,15
85657,20241026,16:00,16:15,15
85657,20241026,16:15,16:30,15
85657,20241026,16:30,16:45,15
85657,20241026,16:45,17:00,15
85657,20241026,17:00,17:15,15
85657,20241026,17:15,17:30,15
85657,20241026,17:30,17:45,15
85657,20241026,17:45,18:00,15
85657,20241026,18:00,18:15,15
85657,20241026,18:15,18:30,15
85657,20241026,18:30,18:45,15
85657,20241026,18:45,19:00,15
85657,20241026,19:00,19:15,15
85657,20241026,19:15,19:30,15
85657,20241026,19:30,19:45,15
85657,20241026,19:45,20:00,15
85657,20241026,20:00,20:15,15
85657,20241026,20:15,20:30,15
85657,20241026,20:30,20:45,15
85703,20241026,00:00,23:59,15
85721,20241026,00:00,23:59,180
85693,20241026,00:00,23:59,45
85694,20241026,00:00,23:59,15
85696,20241026,00:00,23:59,240
85883,20241026,00:00,23:59,240
85884,20241026,09:00,09:15,15
85884,20241026,09:15,09:30,15
85884,20241026,09:30,09:45,15
85884,20241026,09:45,10:00,15
85884,20241026,10:00,10:15,15
85884,20241026,10:15,10:30,15
85884,20241026,10:30,10:45,15
85884,20241026,10:45,11:00,15
85884,20241026,11:00,11:15,15
85884,20241026,11:15,11:30,15
85884,20241026,11:30,11:45,15
85884,20241026,11:45,12:00,15
85884,20241026,12:00,12:15,15
85884,20241026,12:15,12:30,15
85884,20241026,12:30,12:45,15
85884,20241026,12:45,13:00,15
85884,20241026,13:00,13:15,15
85884,20241026,13:15,13:30,15
85884,20241026,13:30,13:45,15
85884,20241026,13:45,14:00,15
85884,20241026,14:00,14:15,15
85884,20241026,14:15,14:30,15
85884,20241026,14:30,14:45,15
85884,20241026,14:45,15:00,15
85884,20241026,15:00,15:15,15
85884,20241026,15:15,15:30,15
85884,20241026,15:30,15:45,15
85884,20241026,15:45,16:00,15
85884,20241026,16:00,16:15,15
85884,20241026,16:15,16:30,15
85884,20241026,16:30,16:45,15
85884,20241026,16:45,17:00,15
85884,20241026,17:00,17:15,15
85884,20241026,17:15,17:30,15
85884,20241026,17:30,17:45,15
85884,20241026,17:45,18:00,15
85884,20241026,18:00,18:15,15
85884,20241026,18:15,18:30,15
85884,20241026,18:30,18:45,15
85884,20241026,18:45,19:00,15
85884,20241026,19:00,19:15,15
85884,20241026,19:15,19:30,15
85884,20241026,19:30,19:45,15
85884,20241026,19:45,20:00,15
85884,20241026,20:00,20:15,15
85884,20241026,20:15,20:30,15
85885,20241026,00:00,23:59,15
85881,20241026,00:00,23:59,165
85882,20241026,09:00,09:15,15
85882,20241026,09:15,09:30,15
85882,20241026,09:30,09:45,45
85882,20241026,09:45,10:00,45
85882,20241026,10:00,10:15,75
85882,20241026,10:15,10:30,75
85882,20241026,10:30,10:45,90
85882,20241026,10:45,11:00,90
85882,20241026,11:00,11:15,75
85882,20241026,11:15,11:30,75
85882,20241026,11:30,11:45,90
85882,20241026,11:45,12:00,90
85882,20241026,12:00,12:15,90
85882,20241026,12:15,12:30,90
85882,20241026,12:30,12:45,60
85882,20241026,12:45,13:00,60
85882,20241026,13:00,13:15,60
85882,20241026,13:15,13:30,60
85882,20241026,13:30,13:45,45
85882,20241026,13:45,14:00,45
85882,20241026,14:00,14:15,45
85882,20241026,14:15,14:30,45
85882,20241026,14:30,14:45,45
85882,20241026,14:45,15:00,45
85882,20241026,15:00,15:15,60
85882,20241026,15:15,15:30,60
85882,20241026,15:30,15:45,60
85882,20241026,15:45,16:00,60
85882,20241026,16:00,16:15,60
85882,20241026,16:15,16:30,60
85882,20241026,16:30,16:45,90
85882,20241026,16:45,17:00,90
85882,20241026,17:00,17:15,90
85882,20241026,17:15,17:30,90
85882,20241026,17:30,17:45,90
85882,20241026,17:45,18:00,90
85882,20241026,18:00,18:15,75
85882,20241026,18:15,18:30,75
85882,20241026,18:30,18:45,75
85882,20241026,18:45,19:00,75
85882,20241026,19:00,19:15,60
85882,20241026,19:15,19:30,60
85882,20241026,19:30,19:45,60
85882,20241026,19:45,20:00,60
85882,20241026,20:00,20:15,45
85882,20241026,20:15,20:30,45
85714,20241026,00:00,23:59,420
85938,20241026,00:00,23:59,600
85941,20241026,00:00,23:59,15
85914,20241026,00:00,23:59,45
85915,20241026,00:00,23:59,180
85916,20241026,00:00,23:59,30
85775,20241026,00:00,23:59,75
85725,20241026,00:00,23:59,60
85726,20241026,00:00,23:59,45
85729,20241026,00:00,23:59,270
85733,20241026,00:00,23:59,645
85735,20241026,00:00,23:59,480
85736,20241026,09:00,09:15,30
85736,20241026,09:15,09:30,30
85736,20241026,09:30,09:45,45
85736,20241026,09:45,10:00,45
85736,20241026,10:00,10:15,60
85736,20241026,10:15,10:30,60
85736,20241026,10:30,10:45,60
85736,20241026,10:45,11:00,60
85736,20241026,11:00,11:15,60
85736,20241026,11:15,11:30,60
85736,20241026,11:30,11:45,60
85736,20241026,11:45,12:00,60
85736,20241026,12:00,12:15,45
85736,20241026,12:15,12:30,45
85736,20241026,12:30,12:45,45
85736,20241026,12:45,13:00,45
85736,20241026,13:00,13:15,45
85736,20241026,13:15,13:30,45
85736,20241026,13:30,13:45,30
85736,20241026,13:45,14:00,30
85736,20241026,14:00,14:15,30
85736,20241026,14:15,14:30,30
85736,20241026,14:30,14:45,30
85736,20241026,14:45,15:00,30
85736,20241026,15:00,15:15,45
85736,20241026,15:15,15:30,45
85736,20241026,15:30,15:45,45
85736,20241026,15:45,16:00,45
85736,20241026,16:00,16:15,45
85736,20241026,16:15,16:30,45
85736,20241026,16:30,16:45,45
85736,20241026,16:45,17:00,45
85736,20241026,17:00,17:15,45
85736,20241026,17:15,17:30,45
85736,20241026,17:30,17:45,45
85736,20241026,17:45,18:00,45
85736,20241026,18:00,18:15,45
85736,20241026,18:15,18:30,45
85736,20241026,18:30,18:45,45
85736,20241026,18:45,19:00,45
85736,20241026,19:00,19:15,45
85736,20241026,19:15,19:30,45
85736,20241026,19:30,19:45,30
85736,20241026,19:45,20:00,30
85736,20241026,20:00,20:15,30
85736,20241026,20:15,20:30,30
85737,20241026,00:00,23:59,135
85841,20241026,00:00,23:59,330
85755,20241026,00:00,23:59,1050
85847,20241026,00:00,23:59,195
85848,20241026,00:00,23:59,180
85660,20241026,00:00,23:59,870
85662,20241026,00:00,23:59,180
85674,20241026,00:00,23:59,135
85863,20241026,00:00,23:59,60
85677,20241026,00:00,23:59,45
85865,20241026,00:00,23:59,90
85891,20241026,00:00,23:59,60
85892,20241026,00:00,23:59,30
85868,20241026,00:00,23:59,1275
85899,20241026,00:00,23:59,30
85794,20241026,00:00,23:59,30
85795,20241026,00:00,23:59,30
85796,20241026,00:00,23:59,495
85799,20241026,00:00,23:59,195
85803,20241026,00:00,23:59,600
85903,20241026,09:00,09:15,30
85903,20241026,09:15,09:30,30
85903,20241026,09:30,09:45,30
85903,20241026,09:45,10:00,30
85903,20241026,10:00,10:15,30
85903,20241026,10:15,10:30,30
85903,20241026,10:30,10:45,30
85903,20241026,10:45,11:00,30
85903,20241026,11:00,11:15,30
85903,20241026,11:15,11:30,30
85903,20241026,11:30,11:45,30
85903,20241026,11:45,12:00,30
85903,20241026,12:00,12:15,30
85903,20241026,12:15,12:30,30
85903,20241026,12:30,12:45,15
85903,20241026,12:45,13:00,15
85903,20241026,13:00,13:15,15
85903,20241026,13:15,13:30,15
85903,20241026,13:30,13:45,15
85903,20241026,13:45,14:00,15
85903,20241026,14:00,14:15,15
85903,20241026,14:15,14:30,15
85903,20241026,14:30,14:45,15
85903,20241026,14:45,15:00,15
85903,20241026,15:00,15:15,15
85903,20241026,15:15,15:30,15
85903,20241026,15:30,15:45,15
85903,20241026,15:45,16:00,15
85903,20241026,16:00,16:15,15
85903,20241026,16:15,16:30,15
85903,20241026,16:30,16:45,30
85903,20241026,16:45,17:00,30
85903,20241026,17:00,17:15,15
85903,20241026,17:15,17:30,15
85903,20241026,17:30,17:45,15
85903,20241026,17:45,18:00,15
85903,20241026,18:00,18:15,15
85903,20241026,18:15,18:30,15
85903,20241026,18:30,18:45,15
85903,20241026,18:45,19:00,15
85903,20241026,19:00,19:15,15
85903,20241026,19:15,19:30,15
85903,20241026,19:30,19:45,15
85903,20241026,19:45,20:00,15
85903,20241026,20:00,20:15,15
85903,20241026,20:15,20:30,15
85804,20241026,00:00,23:59,30
85897,20241026,00:00,23:59,15
85926,20241026,00:00,23:59,30
85869,20241026,00:00,23:59,345
85870,20241026,00:00,23:59,105
85812,20241026,00:00,23:59,150
85929,20241026,09:00,09:15,15
85929,20241026,09:15,09:30,15
85929,20241026,09:30,09:45,15
85929,20241026,09:45,10:00,15
85929,20241026,10:00,10:15,15
85929,20241026,10:15,10:30,15
85929,20241026,10:30,10:45,15
85929,20241026,10:45,11:00,15
85929,20241026,11:00,11:15,15
85929,20241026,11:15,11:30,15
85929,20241026,11:30,11:45,15
85929,20241026,11:45,12:00,15
85929,20241026,12:00,12:15,15
85929,20241026,12:15,12:30,15
85929,20241026,12:30,12:45,15
85929,20241026,12:45,13:00,15
85929,20241026,13:00,13:15,15
85929,20241026,13:15,13:30,15
85929,20241026,13:30,13:45,15
85929,20241026,13:45,14:00,15
85929,20241026,14:00,14:15,15
85929,20241026,14:15,14:30,15
85929,20241026,14:30,14:45,15
85929,20241026,14:45,15:00,15
85929,20241026,15:00,15:15,15
85929,20241026,15:15,15:30,15
85929,20241026,15:30,15:45,15
85929,20241026,15:45,16:00,15
85929,20241026,16:00,16:15,15
85929,20241026,16:15,16:30,15
85929,20241026,16:30,16:45,15
85929,20241026,16:45,17:00,15
85929,20241026,17:00,17:15,15
85929,20241026,17:15,17:30,15
85929,20241026,17:30,17:45,15
85929,20241026,17:45,18:00,15
85929,20241026,18:00,18:15,15
85929,20241026,18:15,18:30,15
85929,20241026,18:30,18:45,15
85929,20241026,18:45,19:00,15
85929,20241026,19:00,19:15,15
85929,20241026,19:15,19:30,15
85929,20241026,19:30,19:45,15
85929,20241026,19:45,20:00,15
85813,20241026,00:00,23:59,15
85689,20241026,00:00,23:59,15
85690,20241026,00:00,23:59,90
85692,20241026,00:00,23:59,45
85854,20241026,00:00,23:59,75
85855,20241026,00:00,23:59,240
85923,20241026,00:00,23:59,480
85829,20241026,00:00,23:59,150
85831,20241026,00:00,23:59,645
85832,20241026,00:00,23:59,240
85835,20241026,00:00,23:59,465
85836,20241026,00:00,23:59,195
85837,20241026,00:00,23:59,210
85898,20241026,00:00,23:59,960
85685,20241026,00:00,23:59,45
85655,20241027,00:00,23:59,210
85750,20241027,00:00,23:59,1005
85754,20241027,00:00,23:59,60
85657,20241027,09:30,09:45,15
85657,20241027,09:45,10:00,15
85657,20241027,10:00,10:15,15
85657,20241027,10:15,10:30,15
85657,20241027,10:30,10:45,15
85657,20241027,10:45,11:00,15
85657,20241027,11:00,11:15,15
85657,20241027,11:15,11:30,15
85657,20241027,11:30,11:45,15
85657,20241027,11:45,12:00,15
85657,20241027,12:00,12:15,15
85657,20241027,12:15,12:30,15
85657,20241027,12:30,12:45,15
85657,20241027,12:45,13:00,15
85657,20241027,13:00,13:15,15
85657,20241027,13:15,13:30,15
85657,20241027,13:30,13:45,15
85657,20241027,13:45,14:00,15
85657,20241027,14:00,14:15,15
85657,20241027,14:15,14:30,15
85657,20241027,14:30,14:45,15
85657,20241027,14:45,15:00,15
85657,20241027,15:00,15:15,15
85657,20241027,15:15,15:30,15
85657,20241027,15:30,15:45,15
85657,20241027,15:45,16:00,15
85657,20241027,16:00,16:15,15
85657,20241027,16:15,16:30,15
85657,20241027,16:30,16:45,15
85657,20241027,16:45,17:00,15
85657,20241027,17:00,17:15,15
85657,20241027,17:15,17:30,15
85657,20241027,17:30,17:45,15
85657,20241027,17:45,18:00,15
85657,20241027,18:00,18:15,15
85657,20241027,18:15,18:30,15
85657,20241027,18:30,18:45,15
85657,20241027,18:45,19:00,15
85657,20241027,19:00,19:15,15
85657,20241027,19:15,19:30,15
85657,20241027,19:30,19:45,15
85657,20241027,19:45,20:00,15
85657,20241027,20:00,20:15,15
85657,20241027,20:15,20:30,15
85657,20241027,20:30,20:45,15
85721,20241027,00:00,23:59,180
85693,20241027,00:00,23:59,15
85696,20241027,00:00,23:59,240
85883,20241027,00:00,23:59,165
85884,20241027,09:00,09:15,15
85884,20241027,09:15,09:30,15
85884,20241027,09:30,09:45,15
85884,20241027,09:45,10:00,15
85884,20241027,10:00,10:15,15
85884,20241027,10:15,10:30,15
85884,20241027,10:30,10:45,15
85884,20241027,10:45,11:00,15
85884,20241027,11:00,11:15,15
85884,20241027,11:15,11:30,15
85884,20241027,11:30,11:45,15
85884,20241027,11:45,12:00,15
85884,20241027,12:00,12:15,15
85884,20241027,12:15,12:30,15
85884,20241027,12:30,12:45,15
85884,20241027,12:45,13:00,15
85884,20241027,13:00,13:15,15
85884,20241027,13:15,13:30,15
85884,20241027,13:30,13:45,15
85884,20241027,13:45,14:00,15
85884,20241027,14:00,14:15,15
85884,20241027,14:15,14:30,15
85884,20241027,14:30,14:45,15
85884,20241027,14:45,15:00,15
85884,20241027,15:00,15:15,15
85884,20241027,15:15,15:30,15
85884,20241027,15:30,15:45,15
85884,20241027,15:45,16:00,15
85884,20241027,16:00,16:15,15
85884,20241027,16:15,16:30,15
85884,20241027,16:30,16:45,15
85884,20241027,16:45,17:00,15
85884,20241027,17:00,17:15,15
85884,20241027,17:15,17:30,15
85884,20241027,17:30,17:45,15
85884,20241027,17:45,18:00,15
85884,20241027,18:00,18:15,15
85884,20241027,18:15,18:30,15
85884,20241027,18:30,18:45,15
85884,20241027,18:45,19:00,15
85884,20241027,19:00,19:15,15
85884,20241027,19:15,19:30,15
85884,20241027,19:30,19:45,15
85884,20241027,19:45,20:00,15
85884,20241027,20:00,20:15,15
85884,20241027,20:15,20:30,15
85881,20241027,00:00,23:59,150
85882,20241027,09:00,09:15,15
85882,20241027,09:15,09:30,15
85882,20241027,09:30,09:45,45
85882,20241027,09:45,10:00,45
85882,20241027,10:00,10:15,75
85882,20241027,10:15,10:30,75
85882,20241027,10:30,10:45,75
85882,20241027,10:45,11:00,75
85882,20241027,11:00,11:15,90
85882,20241027,11:15,11:30,90
85882,20241027,11:30,11:45,90
85882,20241027,11:45,12:00,90
85882,20241027,12:00,12:15,60
85882,20241027,12:15,12:30,60
85882,20241027,12:30,12:45,60
85882,20241027,12:45,13:00,60
85882,20241027,13:00,13:15,45
85882,20241027,13:15,13:30,45
85882,20241027,13:30,13:45,45
85882,20241027,13:45,14:00,45
85882,20241027,14:00,14:15,45
85882,20241027,14:15,14:30,45
85882,20241027,14:30,14:45,45
85882,20241027,14:45,15:00,45
85882,20241027,15:00,15:15,45
85882,20241027,15:15,15:30,45
85882,20241027,15:30,15:45,60
85882,20241027,15:45,16:00,60
85882,20241027,16:00,16:15,60
85882,20241027,16:15,16:30,60
85882,20241027,16:30,16:45,75
85882,20241027,16:45,17:00,75
85882,20241027,17:00,17:15,75
85882,20241027,17:15,17:30,75
85882,20241027,17:30,17:45,75
85882,20241027,17:45,18:00,75
85882,20241027,18:00,18:15,90
85882,20241027,18:15,18:30,90
85882,20241027,18:30,18:45,75
85882,20241027,18:45,19:00,75
85882,20241027,19:00,19:15,60
85882,20241027,19:15,19:30,60
85882,20241027,19:30,19:45,60
85882,20241027,19:45,20:00,60
85882,20241027,20:00,20:15,30
85882,20241027,20:15,20:30,30
85714,20241027,00:00,23:59,390
85938,20241027,00:00,23:59,570
85941,20241027,00:00,23:59,15
85914,20241027,00:00,23:59,30
85915,20241027,00:00,23:59,180
85916,20241027,00:00,23:59,30
85775,20241027,00:00,23:59,60
85725,20241027,00:00,23:59,15
85729,20241027,00:00,23:59,270
85733,20241027,00:00,23:59,615
85735,20241027,00:00,23:59,360
85736,20241027,09:00,09:15,30
85736,20241027,09:15,09:30,30
85736,20241027,09:30,09:45,45
85736,20241027,09:45,10:00,45
85736,20241027,10:00,10:15,45
85736,20241027,10:15,10:30,45
85736,20241027,10:30,10:45,60
85736,20241027,10:45,11:00,60
85736,20241027,11:00,11:15,45
85736,20241027,11:15,11:30,45
85736,20241027,11:30,11:45,60
85736,20241027,11:45,12:00,60
85736,20241027,12:00,12:15,45
85736,20241027,12:15,12:30,45
85736,20241027,12:30,12:45,30
85736,20241027,12:45,13:00,30
85736,20241027,13:00,13:15,30
85736,20241027,13:15,13:30,30
85736,20241027,13:30,13:45,30
85736,20241027,13:45,14:00,30
85736,20241027,14:00,14:15,30
85736,20241027,14:15,14:30,30
85736,20241027,14:30,14:45,15
85736,20241027,14:45,15:00,15
85736,20241027,15:00,15:15,30
85736,20241027,15:15,15:30,30
85736,20241027,15:30,15:45,30
85736,20241027,15:45,16:00,30
85736,20241027,16:00,16:15,30
85736,20241027,16:15,16:30,30
85736,20241027,16:30,16:45,30
85736,20241027,16:45,17:00,30
85736,20241027,17:00,17:15,30
85736,20241027,17:15,17:30,30
85736,20241027,17:30,17:45,30
85736,20241027,17:45,18:00,30
85736,20241027,18:00,18:15,45
85736,20241027,18:15,18:30,45
85736,20241027,18:30,18:45,45
85736,20241027,18:45,19:00,45
85736,20241027,19:00,19:15,45
85736,20241027,19:15,19:30,45
85736,20241027,19:30,19:45,30
85736,20241027,19:45,20:00,30
85736,20241027,20:00,20:15,15
85736,20241027,20:15,20:30,15
85841,20241027,00:00,23:59,330
85755,20241027,00:00,23:59,930
85848,20241027,00:00,23:59,75
85660,20241027,00:00,23:59,1140
85662,20241027,00:00,23:59,165
85674,20241027,00:00,23:59,150
85865,20241027,00:00,23:59,90
85891,20241027,00:00,23:59,30
85892,20241027,00:00,23:59,30
85868,20241027,00:00,23:59,750
85899,20241027,00:00,23:59,30
85794,20241027,00:00,23:59,15
85795,20241027,00:00,23:59,15
85796,20241027,00:00,23:59,435
85799,20241027,00:00,23:59,195
85803,20241027,00:00,23:59,510
85903,20241027,09:00,09:15,30
85903,20241027,09:15,09:30,30
85903,20241027,09:30,09:45,30
85903,20241027,09:45,10:00,30
85903,20241027,10:00,10:15,30
85903,20241027,10:15,10:30,30
85903,20241027,10:30,10:45,30
85903,20241027,10:45,11:00,30
85903,20241027,11:00,11:15,30
85903,20241027,11:15,11:30,30
85903,20241027,11:30,11:45,30
85903,20241027,11:45,12:00,30
85903,20241027,12:00,12:15,30
85903,20241027,12:15,12:30,30
85903,20241027,12:30,12:45,15
85903,20241027,12:45,13:00,15
85903,20241027,13:00,13:15,15
85903,20241027,13:15,13:30,15
85903,20241027,13:30,13:45,15
85903,20241027,13:45,14:00,15
85903,20241027,14:00,14:15,15
85903,20241027,14:15,14:30,15
85903,20241027,14:30,14:45,15
85903,20241027,14:45,15:00,15
85903,20241027,15:00,15:15,15
85903,20241027,15:15,15:30,15
85903,20241027,15:30,15:45,15
85903,20241027,15:45,16:00,15
85903,20241027,16:00,16:15,15
85903,20241027,16:15,16:30,15
85903,20241027,16:30,16:45,15
85903,20241027,16:45,17:00,15
85903,20241027,17:00,17:15,15
85903,20241027,17:15,17:30,15
85903,20241027,17:30,17:45,15
85903,20241027,17:45,18:00,15
85903,20241027,18:00,18:15,15
85903,20241027,18:15,18:30,15
85903,20241027,18:30,18:45,15
85903,20241027,18:45,19:00,15
85903,20241027,19:00,19:15,15
85903,20241027,19:15,19:30,15
85903,20241027,19:30,19:45,15
85903,20241027,19:45,20:00,15
85903,20241027,20:00,20:15,15
85903,20241027,20:15,20:30,15
85804,20241027,00:00,23:59,15
85869,20241027,00:00,23:59,165
85870,20241027,00:00,23:59,135
85812,20241027,00:00,23:59,90
85929,20241027,09:00,09:15,15
85929,20241027,09:15,09:30,15
85929,20241027,09:30,09:45,15
85929,20241027,09:45,10:00,15
85929,20241027,10:00,10:15,15
85929,20241027,10:15,10:30,15
85929,20241027,10:30,10:45,15
85929,20241027,10:45,11:00,15
85929,20241027,11:00,11:15,15
85929,20241027,11:15,11:30,15
85929,20241027,11:30,11:45,15
85929,20241027,11:45,12:00,15
85929,20241027,12:00,12:15,15
85929,20241027,12:15,12:30,15
85929,20241027,12:30,12:45,15
85929,20241027,12:45,13:00,15
85929,20241027,13:00,13:15,15
85929,20241027,13:15,13:30,15
85929,20241027,13:30,13:45,15
85929,20241027,13:45,14:00,15
85929,20241027,14:00,14:15,15
85929,20241027,14:15,14:30,15
85929,20241027,14:30,14:45,15
85929,20241027,14:45,15:00,15
85929,20241027,15:00,15:15,15
85929,20241027,15:15,15:30,15
85929,20241027,15:30,15:45,15
85929,20241027,15:45,16:00,15
85929,20241027,16:00,16:15,15
85929,20241027,16:15,16:30,15
85929,20241027,16:30,16:45,15
85929,20241027,16:45,17:00,15
85929,20241027,17:00,17:15,15
85929,20241027,17:15,17:30,15
85929,20241027,17:30,17:45,15
85929,20241027,17:45,18:00,15
85929,20241027,18:00,18:15,15
85929,20241027,18:15,18:30,15
85929,20241027,18:30,18:45,15
85929,20241027,18:45,19:00,15
85929,20241027,19:00,19:15,15
85929,20241027,19:15,19:30,15
85929,20241027,19:30,19:45,15
85929,20241027,19:45,20:00,15
85929,20241027,20:00,20:15,15
85929,20241027,20:15,20:30,15
85692,20241027,00:00,23:59,30
85852,20241027,00:00,23:59,180
85854,20241027,00:00,23:59,105
85855,20241027,00:00,23:59,105
85923,20241027,00:00,23:59,30
85829,20241027,00:00,23:59,45
85831,20241027,00:00,23:59,630
85832,20241027,00:00,23:59,240
85835,20241027,00:00,23:59,405
85836,20241027,00:00,23:59,150
85837,20241027,00:00,23:59,210
85898,20241027,00:00,23:59,960
85685,20241027,00:00,23:59,30
