activity,day,from,to,demand
3302,20230512,17:15,17:30,15
3302,20230512,17:30,17:45,15
3302,20230512,17:45,18:00,15
3302,20230512,18:00,18:15,15
3302,20230512,18:15,18:30,15
3302,20230512,18:30,18:45,15
3302,20230512,18:45,19:00,15
3302,20230512,19:00,19:15,15
3302,20230512,19:15,19:30,15
3302,20230512,19:30,19:45,15
3302,20230512,19:45,20:00,15
3302,20230512,20:00,20:15,15
3302,20230512,20:15,20:30,15
3209,20230512,06:00,08:30,14
3303,20230512,00:00,23:59,44
3310,20230512,06:30,07:30,21
3317,20230512,00:00,23:59,354
3300,20230512,08:30,08:45,15
3300,20230512,08:45,09:00,15
3300,20230512,09:00,09:15,15
3300,20230512,09:15,09:30,15
3300,20230512,09:30,09:45,15
3300,20230512,09:45,10:00,15
3300,20230512,10:00,10:15,15
3300,20230512,10:15,10:30,15
3300,20230512,10:30,10:45,15
3300,20230512,10:45,11:00,15
3300,20230512,11:00,11:15,15
3300,20230512,11:15,11:30,15
3300,20230512,11:30,11:45,15
3300,20230512,11:45,12:00,15
3300,20230512,12:00,12:15,15
3300,20230512,12:15,12:30,15
3300,20230512,12:30,12:45,15
3300,20230512,12:45,13:00,15
3300,20230512,13:00,13:15,15
3300,20230512,13:15,13:30,15
3300,20230512,13:30,13:45,15
3300,20230512,13:45,14:00,15
3300,20230512,14:00,14:15,15
3300,20230512,14:15,14:30,15
3300,20230512,14:30,14:45,15
3300,20230512,14:45,15:00,15
3300,20230512,15:00,15:15,15
3300,20230512,15:15,15:30,15
3300,20230512,15:30,15:45,15
3300,20230512,15:45,16:00,15
3300,20230512,16:00,16:15,15
3300,20230512,16:15,16:30,15
3300,20230512,16:30,16:45,15
3300,20230512,16:45,17:00,15
3300,20230512,17:00,17:15,15
3300,20230512,17:15,17:30,15
3300,20230512,17:30,17:45,15
3300,20230512,17:45,18:00,15
3300,20230512,18:00,18:15,15
3300,20230512,18:15,18:30,15
3300,20230512,18:30,18:45,15
3300,20230512,18:45,19:00,15
3300,20230512,19:00,19:15,15
3300,20230512,19:15,19:30,15
3300,20230512,19:30,19:45,15
3300,20230512,19:45,20:00,15
3300,20230512,20:00,20:15,15
3300,20230512,20:15,20:30,15
3292,20230512,00:00,23:59,119
3207,20230512,00:00,23:59,187
3319,20230512,08:30,08:45,30
3319,20230512,08:45,09:00,30
3319,20230512,09:00,09:15,45
3319,20230512,09:15,09:30,45
3319,20230512,09:30,09:45,60
3319,20230512,09:45,10:00,60
3319,20230512,10:00,10:15,60
3319,20230512,10:15,10:30,60
3319,20230512,10:30,10:45,75
3319,20230512,10:45,11:00,75
3319,20230512,11:00,11:15,75
3319,20230512,11:15,11:30,75
3319,20230512,11:30,11:45,75
3319,20230512,11:45,12:00,75
3319,20230512,12:00,12:15,75
3319,20230512,12:15,12:30,75
3319,20230512,12:30,12:45,60
3319,20230512,12:45,13:00,60
3319,20230512,13:00,13:15,60
3319,20230512,13:15,13:30,60
3319,20230512,13:30,13:45,45
3319,20230512,13:45,14:00,45
3319,20230512,14:00,14:15,45
3319,20230512,14:15,14:30,45
3319,20230512,14:30,14:45,45
3319,20230512,14:45,15:00,45
3319,20230512,15:00,15:15,45
3319,20230512,15:15,15:30,45
3319,20230512,15:30,15:45,45
3319,20230512,15:45,16:00,45
3319,20230512,16:00,16:15,60
3319,20230512,16:15,16:30,60
3319,20230512,16:30,16:45,60
3319,20230512,16:45,17:00,60
3319,20230512,17:00,17:15,60
3319,20230512,17:15,17:30,60
3319,20230512,17:30,17:45,60
3319,20230512,17:45,18:00,60
3319,20230512,18:00,18:15,60
3319,20230512,18:15,18:30,60
3319,20230512,18:30,18:45,60
3319,20230512,18:45,19:00,60
3319,20230512,19:00,19:15,60
3319,20230512,19:15,19:30,60
3319,20230512,19:30,19:45,45
3319,20230512,19:45,20:00,45
3319,20230512,20:00,20:15,30
3319,20230512,20:15,20:30,30
3301,20230512,00:00,23:59,33
3198,20230512,00:00,23:59,70
3284,20230512,00:00,23:59,30
3312,20230512,00:00,23:59,40
3219,20230512,00:00,23:59,327
3306,20230512,08:30,08:45,30
3306,20230512,08:45,09:00,30
3306,20230512,09:00,09:15,45
3306,20230512,09:15,09:30,45
3306,20230512,09:30,09:45,45
3306,20230512,09:45,10:00,45
3306,20230512,10:00,10:15,45
3306,20230512,10:15,10:30,45
3306,20230512,10:30,10:45,45
3306,20230512,10:45,11:00,45
3306,20230512,11:00,11:15,60
3306,20230512,11:15,11:30,60
3306,20230512,11:30,11:45,45
3306,20230512,11:45,12:00,45
3306,20230512,12:00,12:15,45
3306,20230512,12:15,12:30,45
3306,20230512,12:30,12:45,45
3306,20230512,12:45,13:00,45
3306,20230512,13:00,13:15,45
3306,20230512,13:15,13:30,45
3306,20230512,13:30,13:45,30
3306,20230512,13:45,14:00,30
3306,20230512,14:00,14:15,30
3306,20230512,14:15,14:30,30
3306,20230512,14:30,14:45,30
3306,20230512,14:45,15:00,30
3306,20230512,15:00,15:15,45
3306,20230512,15:15,15:30,45
3306,20230512,15:30,15:45,30
3306,20230512,15:45,16:00,30
3306,20230512,16:00,16:15,45
3306,20230512,16:15,16:30,45
3306,20230512,16:30,16:45,45
3306,20230512,16:45,17:00,45
3306,20230512,17:00,17:15,45
3306,20230512,17:15,17:30,45
3306,20230512,17:30,17:45,45
3306,20230512,17:45,18:00,45
3306,20230512,18:00,18:15,45
3306,20230512,18:15,18:30,45
3306,20230512,18:30,18:45,45
3306,20230512,18:45,19:00,45
3306,20230512,19:00,19:15,45
3306,20230512,19:15,19:30,45
3306,20230512,19:30,19:45,30
3306,20230512,19:45,20:00,30
3306,20230512,20:00,20:15,30
3306,20230512,20:15,20:30,30
3215,20230512,00:00,23:59,287
3280,20230512,00:00,23:59,60
3315,20230512,00:00,23:59,50
3321,20230512,00:00,23:59,260
3311,20230512,00:00,23:59,81
3288,20230512,00:00,23:59,86
3292,20230513,00:00,23:59,127
3193,20230512,00:00,23:59,48
3194,20230512,00:00,23:59,90
3211,20230512,00:00,23:59,85
3202,20230512,00:00,23:59,80
3203,20230512,00:00,23:59,30
3294,20230512,00:00,23:59,487
3133,20230512,00:00,23:59,395
3204,20230512,00:00,23:59,13
3320,20230512,00:00,23:59,20
3286,20230512,08:30,08:45,30
3286,20230512,08:45,09:00,30
3286,20230512,09:00,09:15,15
3286,20230512,09:15,09:30,15
3286,20230512,09:30,09:45,15
3286,20230512,09:45,10:00,15
3286,20230512,10:00,10:15,15
3286,20230512,10:15,10:30,15
3286,20230512,10:30,10:45,15
3286,20230512,10:45,11:00,15
3286,20230512,11:00,11:15,15
3286,20230512,11:15,11:30,15
3286,20230512,11:30,11:45,15
3286,20230512,11:45,12:00,15
3286,20230512,12:00,12:15,15
3286,20230512,12:15,12:30,15
3286,20230512,12:30,12:45,15
3286,20230512,12:45,13:00,15
3286,20230512,13:00,13:15,15
3286,20230512,13:15,13:30,15
3286,20230512,13:30,13:45,15
3286,20230512,13:45,14:00,15
3286,20230512,14:00,14:15,15
3286,20230512,14:15,14:30,15
3286,20230512,14:30,14:45,15
3286,20230512,14:45,15:00,15
3286,20230512,15:00,15:15,15
3286,20230512,15:15,15:30,15
3286,20230512,15:30,15:45,15
3286,20230512,15:45,16:00,15
3286,20230512,16:00,16:15,15
3286,20230512,16:15,16:30,15
3286,20230512,16:30,16:45,15
3286,20230512,16:45,17:00,15
3286,20230512,17:00,17:15,15
3286,20230512,17:15,17:30,15
3286,20230512,17:30,17:45,15
3286,20230512,17:45,18:00,15
3286,20230512,18:00,18:15,15
3286,20230512,18:15,18:30,15
3286,20230512,18:30,18:45,15
3286,20230512,18:45,19:00,15
3286,20230512,19:00,19:15,15
3286,20230512,19:15,19:30,15
3286,20230512,19:30,19:45,15
3286,20230512,19:45,20:00,15
3286,20230512,20:00,20:15,15
3286,20230512,20:15,20:30,15
3208,20230512,00:00,23:59,13
3314,20230512,00:00,23:59,1
3326,20230512,00:00,23:59,241
3283,20230512,00:00,23:59,86
3218,20230512,00:00,23:59,266
3307,20230512,08:30,08:45,15
3307,20230512,08:45,09:00,15
3307,20230512,09:00,09:15,15
3307,20230512,09:15,09:30,15
3307,20230512,09:30,09:45,15
3307,20230512,09:45,10:00,15
3307,20230512,10:00,10:15,15
3307,20230512,10:15,10:30,15
3307,20230512,10:30,10:45,15
3307,20230512,10:45,11:00,15
3307,20230512,11:00,11:15,15
3307,20230512,11:15,11:30,15
3307,20230512,11:30,11:45,15
3307,20230512,11:45,12:00,15
3307,20230512,12:00,12:15,15
3307,20230512,12:15,12:30,15
3307,20230512,12:30,12:45,15
3307,20230512,12:45,13:00,15
3307,20230512,13:00,13:15,15
3307,20230512,13:15,13:30,15
3307,20230512,13:30,13:45,15
3307,20230512,13:45,14:00,15
3307,20230512,14:00,14:15,15
3307,20230512,14:15,14:30,15
3307,20230512,14:30,14:45,15
3307,20230512,14:45,15:00,15
3307,20230512,15:00,15:15,15
3307,20230512,15:15,15:30,15
3307,20230512,15:30,15:45,15
3307,20230512,15:45,16:00,15
3307,20230512,16:00,16:15,15
3307,20230512,16:15,16:30,15
3307,20230512,16:30,16:45,15
3307,20230512,16:45,17:00,15
3307,20230512,17:00,17:15,15
3307,20230512,17:15,17:30,15
3307,20230512,17:30,17:45,15
3307,20230512,17:45,18:00,15
3307,20230512,18:00,18:15,15
3307,20230512,18:15,18:30,15
3307,20230512,18:30,18:45,15
3307,20230512,18:45,19:00,15
3307,20230512,19:00,19:15,15
3307,20230512,19:15,19:30,15
3307,20230512,19:30,19:45,15
3307,20230512,19:45,20:00,15
3307,20230512,20:00,20:15,15
3307,20230512,20:15,20:30,15
3291,20230512,00:00,23:59,9
3207,20230513,00:00,23:59,214
3289,20230512,00:00,23:59,15
3304,20230512,00:00,23:59,10
3212,20230512,06:00,09:00,85
3324,20230512,00:00,23:59,28
3293,20230512,14:00,17:30,35
3298,20230512,00:00,23:59,76
3287,20230512,00:00,23:59,413
3268,20230512,00:00,23:59,20
3318,20230512,00:00,23:59,93
3214,20230512,00:00,23:59,150
3313,20230512,00:00,23:59,346
3274,20230512,00:00,23:59,300
3296,20230512,00:00,23:59,342
3285,20230512,06:00,12:00,269
3290,20230512,00:00,23:59,600
3309,20230512,00:00,23:59,7
3299,20230513,00:00,23:59,120
3316,20230513,08:30,08:45,15
3316,20230513,08:45,09:00,15
3316,20230513,09:00,09:15,15
3316,20230513,09:15,09:30,15
3316,20230513,09:30,09:45,15
3316,20230513,09:45,10:00,15
3316,20230513,10:00,10:15,15
3316,20230513,10:15,10:30,15
3316,20230513,10:30,10:45,15
3316,20230513,10:45,11:00,15
3316,20230513,11:00,11:15,15
3316,20230513,11:15,11:30,15
3316,20230513,11:30,11:45,15
3316,20230513,11:45,12:00,15
3316,20230513,12:00,12:15,15
3316,20230513,12:15,12:30,15
3316,20230513,12:30,12:45,15
3316,20230513,12:45,13:00,15
3316,20230513,13:00,13:15,15
3316,20230513,13:15,13:30,15
3316,20230513,13:30,13:45,15
3316,20230513,13:45,14:00,15
3316,20230513,14:00,14:15,15
3316,20230513,14:15,14:30,15
3316,20230513,14:30,14:45,15
3316,20230513,14:45,15:00,15
3316,20230513,15:00,15:15,15
3316,20230513,15:15,15:30,15
3316,20230513,15:30,15:45,15
3316,20230513,15:45,16:00,15
3316,20230513,16:00,16:15,15
3316,20230513,16:15,16:30,15
3316,20230513,16:30,16:45,15
3316,20230513,16:45,17:00,15
3316,20230513,17:00,17:15,15
3316,20230513,17:15,17:30,15
3316,20230513,17:30,17:45,15
3316,20230513,17:45,18:00,15
3316,20230513,18:00,18:15,15
3316,20230513,18:15,18:30,15
3316,20230513,18:30,18:45,15
3316,20230513,18:45,19:00,15
3316,20230513,19:00,19:15,15
3316,20230513,19:15,19:30,15
3316,20230513,19:30,19:45,15
3316,20230513,19:45,20:00,15
3316,20230513,20:00,20:15,15
3316,20230513,20:15,20:30,15
3206,20230513,06:00,08:30,15
3302,20230513,08:30,08:45,15
3302,20230513,08:45,09:00,15
3302,20230513,09:00,09:15,15
3302,20230513,09:15,09:30,15
3302,20230513,09:30,09:45,15
3302,20230513,09:45,10:00,15
3302,20230513,10:00,10:15,15
3302,20230513,10:15,10:30,15
3302,20230513,10:30,10:45,15
3302,20230513,10:45,11:00,15
3302,20230513,11:00,11:15,15
3302,20230513,11:15,11:30,15
3302,20230513,11:30,11:45,15
3302,20230513,11:45,12:00,15
3302,20230513,12:00,12:15,15
3302,20230513,12:15,12:30,15
3302,20230513,12:30,12:45,15
3302,20230513,12:45,13:00,15
3302,20230513,13:00,13:15,15
3302,20230513,13:15,13:30,15
3302,20230513,13:30,13:45,15
3302,20230513,13:45,14:00,15
3302,20230513,14:00,14:15,15
3302,20230513,14:15,14:30,15
3302,20230513,14:30,14:45,15
3302,20230513,14:45,15:00,15
3302,20230513,15:00,15:15,15
3302,20230513,15:15,15:30,15
3302,20230513,15:30,15:45,15
3302,20230513,15:45,16:00,15
3302,20230513,16:00,16:15,15
3302,20230513,16:15,16:30,15
3302,20230513,16:30,16:45,15
3302,20230513,16:45,17:00,15
3302,20230513,17:00,17:15,15
3302,20230513,17:15,17:30,15
3302,20230513,17:30,17:45,15
3302,20230513,17:45,18:00,15
3302,20230513,18:00,18:15,15
3302,20230513,18:15,18:30,15
3302,20230513,18:30,18:45,15
3302,20230513,18:45,19:00,15
3302,20230513,19:00,19:15,15
3302,20230513,19:15,19:30,15
3302,20230513,19:30,19:45,15
3302,20230513,19:45,20:00,15
3302,20230513,20:00,20:15,15
3302,20230513,20:15,20:30,15
3209,20230513,06:00,08:30,38
3303,20230513,00:00,23:59,126
3310,20230513,06:30,07:30,15
3317,20230513,00:00,23:59,479
3300,20230513,08:30,08:45,15
3300,20230513,08:45,09:00,15
3300,20230513,09:00,09:15,15
3300,20230513,09:15,09:30,15
3300,20230513,09:30,09:45,15
3300,20230513,09:45,10:00,15
3300,20230513,10:00,10:15,15
3300,20230513,10:15,10:30,15
3300,20230513,10:30,10:45,15
3300,20230513,10:45,11:00,15
3300,20230513,11:00,11:15,15
3300,20230513,11:15,11:30,15
3300,20230513,11:30,11:45,15
3300,20230513,11:45,12:00,15
3300,20230513,12:00,12:15,15
3300,20230513,12:15,12:30,15
3300,20230513,12:30,12:45,15
3300,20230513,12:45,13:00,15
3300,20230513,13:00,13:15,15
3300,20230513,13:15,13:30,15
3300,20230513,13:30,13:45,15
3300,20230513,13:45,14:00,15
3300,20230513,14:00,14:15,15
3300,20230513,14:15,14:30,15
3300,20230513,14:30,14:45,15
3300,20230513,14:45,15:00,15
3300,20230513,15:00,15:15,15
3300,20230513,15:15,15:30,15
3300,20230513,15:30,15:45,15
3300,20230513,15:45,16:00,15
3300,20230513,16:00,16:15,15
3300,20230513,16:15,16:30,15
3300,20230513,16:30,16:45,15
3300,20230513,16:45,17:00,15
3300,20230513,17:00,17:15,15
3300,20230513,17:15,17:30,15
3300,20230513,17:30,17:45,15
3300,20230513,17:45,18:00,15
3300,20230513,18:00,18:15,15
3300,20230513,18:15,18:30,15
3300,20230513,18:30,18:45,15
3300,20230513,18:45,19:00,15
3300,20230513,19:00,19:15,15
3300,20230513,19:15,19:30,15
3300,20230513,19:30,19:45,15
3300,20230513,19:45,20:00,15
3300,20230513,20:00,20:15,15
3300,20230513,20:15,20:30,15
3319,20230513,08:30,08:45,30
3319,20230513,08:45,09:00,30
3319,20230513,09:00,09:15,60
3319,20230513,09:15,09:30,60
3319,20230513,09:30,09:45,60
3319,20230513,09:45,10:00,60
3319,20230513,10:00,10:15,75
3319,20230513,10:15,10:30,75
3319,20230513,10:30,10:45,75
3319,20230513,10:45,11:00,75
3319,20230513,11:00,11:15,90
3319,20230513,11:15,11:30,90
3319,20230513,11:30,11:45,90
3319,20230513,11:45,12:00,90
3319,20230513,12:00,12:15,75
3319,20230513,12:15,12:30,75
3319,20230513,12:30,12:45,75
3319,20230513,12:45,13:00,75
3319,20230513,13:00,13:15,60
3319,20230513,13:15,13:30,60
3319,20230513,13:30,13:45,60
3319,20230513,13:45,14:00,60
3319,20230513,14:00,14:15,45
3319,20230513,14:15,14:30,45
3319,20230513,14:30,14:45,45
3319,20230513,14:45,15:00,45
3319,20230513,15:00,15:15,60
3319,20230513,15:15,15:30,60
3319,20230513,15:30,15:45,60
3319,20230513,15:45,16:00,60
3319,20230513,16:00,16:15,60
3319,20230513,16:15,16:30,60
3319,20230513,16:30,16:45,75
3319,20230513,16:45,17:00,75
3319,20230513,17:00,17:15,75
3319,20230513,17:15,17:30,75
3319,20230513,17:30,17:45,75
3319,20230513,17:45,18:00,75
3319,20230513,18:00,18:15,75
3319,20230513,18:15,18:30,75
3319,20230513,18:30,18:45,75
3319,20230513,18:45,19:00,75
3319,20230513,19:00,19:15,60
3319,20230513,19:15,19:30,60
3319,20230513,19:30,19:45,45
3319,20230513,19:45,20:00,45
3319,20230513,20:00,20:15,30
3319,20230513,20:15,20:30,30
3301,20230513,00:00,23:59,34
3198,20230513,00:00,23:59,30
3284,20230513,00:00,23:59,37
3312,20230513,00:00,23:59,40
3219,20230513,00:00,23:59,396
3306,20230513,08:30,08:45,30
3306,20230513,08:45,09:00,30
3306,20230513,09:00,09:15,45
3306,20230513,09:15,09:30,45
3306,20230513,09:30,09:45,45
3306,20230513,09:45,10:00,45
3306,20230513,10:00,10:15,60
3306,20230513,10:15,10:30,60
3306,20230513,10:30,10:45,60
3306,20230513,10:45,11:00,60
3306,20230513,11:00,11:15,60
3306,20230513,11:15,11:30,60
3306,20230513,11:30,11:45,60
3306,20230513,11:45,12:00,60
3306,20230513,12:00,12:15,60
3306,20230513,12:15,12:30,60
3306,20230513,12:30,12:45,45
3306,20230513,12:45,13:00,45
3306,20230513,13:00,13:15,45
3306,20230513,13:15,13:30,45
3306,20230513,13:30,13:45,45
3306,20230513,13:45,14:00,45
3306,20230513,14:00,14:15,45
3306,20230513,14:15,14:30,45
3306,20230513,14:30,14:45,45
3306,20230513,14:45,15:00,45
3306,20230513,15:00,15:15,45
3306,20230513,15:15,15:30,45
3306,20230513,15:30,15:45,45
3306,20230513,15:45,16:00,45
3306,20230513,16:00,16:15,45
3306,20230513,16:15,16:30,45
3306,20230513,16:30,16:45,45
3306,20230513,16:45,17:00,45
3306,20230513,17:00,17:15,45
3306,20230513,17:15,17:30,45
3306,20230513,17:30,17:45,45
3306,20230513,17:45,18:00,45
3306,20230513,18:00,18:15,45
3306,20230513,18:15,18:30,45
3306,20230513,18:30,18:45,45
3306,20230513,18:45,19:00,45
3306,20230513,19:00,19:15,45
3306,20230513,19:15,19:30,45
3306,20230513,19:30,19:45,30
3306,20230513,19:45,20:00,30
3306,20230513,20:00,20:15,30
3306,20230513,20:15,20:30,30
3215,20230513,00:00,23:59,267
3280,20230513,00:00,23:59,60
3321,20230513,00:00,23:59,20
3311,20230513,00:00,23:59,81
3288,20230513,00:00,23:59,117
3193,20230513,00:00,23:59,66
3194,20230513,00:00,23:59,45
3211,20230513,00:00,23:59,85
3202,20230513,00:00,23:59,80
3203,20230513,00:00,23:59,30
3294,20230513,00:00,23:59,487
3133,20230513,00:00,23:59,518
3204,20230513,00:00,23:59,13
3320,20230513,00:00,23:59,20
3205,20230513,00:00,23:59,629
3286,20230513,08:30,08:45,30
3286,20230513,08:45,09:00,30
3286,20230513,09:00,09:15,15
3286,20230513,09:15,09:30,15
3286,20230513,09:30,09:45,15
3286,20230513,09:45,10:00,15
3286,20230513,10:00,10:15,15
3286,20230513,10:15,10:30,15
3286,20230513,10:30,10:45,15
3286,20230513,10:45,11:00,15
3286,20230513,11:00,11:15,30
3286,20230513,11:15,11:30,30
3286,20230513,11:30,11:45,15
3286,20230513,11:45,12:00,15
3286,20230513,12:00,12:15,15
3286,20230513,12:15,12:30,15
3286,20230513,12:30,12:45,15
3286,20230513,12:45,13:00,15
3286,20230513,13:00,13:15,15
3286,20230513,13:15,13:30,15
3286,20230513,13:30,13:45,15
3286,20230513,13:45,14:00,15
3286,20230513,14:00,14:15,15
3286,20230513,14:15,14:30,15
3286,20230513,14:30,14:45,15
3286,20230513,14:45,15:00,15
3286,20230513,15:00,15:15,15
3286,20230513,15:15,15:30,15
3286,20230513,15:30,15:45,15
3286,20230513,15:45,16:00,15
3286,20230513,16:00,16:15,15
3286,20230513,16:15,16:30,15
3286,20230513,16:30,16:45,15
3286,20230513,16:45,17:00,15
3286,20230513,17:00,17:15,15
3286,20230513,17:15,17:30,15
3286,20230513,17:30,17:45,15
3286,20230513,17:45,18:00,15
3286,20230513,18:00,18:15,15
3286,20230513,18:15,18:30,15
3286,20230513,18:30,18:45,15
3286,20230513,18:45,19:00,15
3286,20230513,19:00,19:15,15
3286,20230513,19:15,19:30,15
3286,20230513,19:30,19:45,15
3286,20230513,19:45,20:00,15
3286,20230513,20:00,20:15,15
3286,20230513,20:15,20:30,15
3208,20230513,00:00,23:59,6
3314,20230513,00:00,23:59,5
3199,20230513,00:00,23:59,2
3326,20230513,00:00,23:59,216
3283,20230513,00:00,23:59,140
3218,20230513,00:00,23:59,276
3307,20230513,08:30,08:45,15
3307,20230513,08:45,09:00,15
3307,20230513,09:00,09:15,15
3307,20230513,09:15,09:30,15
3307,20230513,09:30,09:45,15
3307,20230513,09:45,10:00,15
3307,20230513,10:00,10:15,15
3307,20230513,10:15,10:30,15
3307,20230513,10:30,10:45,15
3307,20230513,10:45,11:00,15
3307,20230513,11:00,11:15,15
3307,20230513,11:15,11:30,15
3307,20230513,11:30,11:45,15
3307,20230513,11:45,12:00,15
3307,20230513,12:00,12:15,15
3307,20230513,12:15,12:30,15
3307,20230513,12:30,12:45,15
3307,20230513,12:45,13:00,15
3307,20230513,13:00,13:15,15
3307,20230513,13:15,13:30,15
3307,20230513,13:30,13:45,15
3307,20230513,13:45,14:00,15
3307,20230513,14:00,14:15,15
3307,20230513,14:15,14:30,15
3307,20230513,14:30,14:45,15
3307,20230513,14:45,15:00,15
3307,20230513,15:00,15:15,15
3307,20230513,15:15,15:30,15
3307,20230513,15:30,15:45,15
3307,20230513,15:45,16:00,15
3307,20230513,16:00,16:15,15
3307,20230513,16:15,16:30,15
3307,20230513,16:30,16:45,15
3307,20230513,16:45,17:00,15
3307,20230513,17:00,17:15,15
3307,20230513,17:15,17:30,15
3307,20230513,17:30,17:45,15
3307,20230513,17:45,18:00,15
3307,20230513,18:00,18:15,15
3307,20230513,18:15,18:30,15
3307,20230513,18:30,18:45,15
3307,20230513,18:45,19:00,15
3307,20230513,19:00,19:15,15
3307,20230513,19:15,19:30,15
3307,20230513,19:30,19:45,15
3307,20230513,19:45,20:00,15
3307,20230513,20:00,20:15,15
3307,20230513,20:15,20:30,15
3291,20230513,00:00,23:59,4
3289,20230513,00:00,23:59,15
3304,20230513,00:00,23:59,10
3212,20230513,06:00,09:00,75
3324,20230513,00:00,23:59,60
3295,20230513,00:00,23:59,45
3293,20230513,14:00,17:30,35
3298,20230513,00:00,23:59,82
3287,20230513,00:00,23:59,458
3268,20230513,00:00,23:59,20
3318,20230513,00:00,23:59,93
3214,20230513,00:00,23:59,120
3313,20230513,00:00,23:59,343
3274,20230513,00:00,23:59,660
3296,20230513,00:00,23:59,333
3285,20230513,06:00,12:00,307
3290,20230513,00:00,23:59,600
3309,20230513,00:00,23:59,18
3299,20230514,00:00,23:59,120
3316,20230514,09:00,09:15,15
3316,20230514,09:15,09:30,15
3316,20230514,09:30,09:45,15
3316,20230514,09:45,10:00,15
3316,20230514,10:00,10:15,15
3316,20230514,10:15,10:30,15
3316,20230514,10:30,10:45,15
3316,20230514,10:45,11:00,15
3316,20230514,11:00,11:15,15
3316,20230514,11:15,11:30,15
3316,20230514,11:30,11:45,15
3316,20230514,11:45,12:00,15
3316,20230514,12:00,12:15,15
3316,20230514,12:15,12:30,15
3316,20230514,12:30,12:45,15
3316,20230514,12:45,13:00,15
3316,20230514,13:00,13:15,15
3316,20230514,13:15,13:30,15
3316,20230514,13:30,13:45,15
3316,20230514,13:45,14:00,15
3316,20230514,14:00,14:15,15
3316,20230514,14:15,14:30,15
3316,20230514,14:30,14:45,15
3316,20230514,14:45,15:00,15
3316,20230514,15:00,15:15,15
3316,20230514,15:15,15:30,15
3316,20230514,15:30,15:45,15
3316,20230514,15:45,16:00,15
3316,20230514,16:00,16:15,15
3316,20230514,16:15,16:30,15
3316,20230514,16:30,16:45,15
3316,20230514,16:45,17:00,15
3316,20230514,17:00,17:15,15
3316,20230514,17:15,17:30,15
3316,20230514,17:30,17:45,15
3316,20230514,17:45,18:00,15
3316,20230514,18:00,18:15,15
3316,20230514,18:15,18:30,15
3316,20230514,18:30,18:45,15
3316,20230514,18:45,19:00,15
3316,20230514,19:00,19:15,15
3316,20230514,19:15,19:30,15
3316,20230514,19:30,19:45,15
3316,20230514,19:45,20:00,15
3206,20230514,06:00,08:30,15
3302,20230514,09:00,09:15,15
3302,20230514,09:15,09:30,15
3302,20230514,09:30,09:45,15
3302,20230514,09:45,10:00,15
3302,20230514,10:00,10:15,15
3302,20230514,10:15,10:30,15
3302,20230514,10:30,10:45,15
3302,20230514,10:45,11:00,15
3302,20230514,11:00,11:15,15
3302,20230514,11:15,11:30,15
3302,20230514,11:30,11:45,15
3302,20230514,11:45,12:00,15
3302,20230514,12:00,12:15,15
3302,20230514,12:15,12:30,15
3302,20230514,12:30,12:45,15
3302,20230514,12:45,13:00,15
3302,20230514,13:00,13:15,15
3302,20230514,13:15,13:30,15
3302,20230514,13:30,13:45,15
3302,20230514,13:45,14:00,15
3302,20230514,14:00,14:15,15
3302,20230514,14:15,14:30,15
3302,20230514,14:30,14:45,15
3302,20230514,14:45,15:00,15
3302,20230514,15:00,15:15,15
3302,20230514,15:15,15:30,15
3302,20230514,15:30,15:45,15
3302,20230514,15:45,16:00,15
3302,20230514,16:00,16:15,15
3302,20230514,16:15,16:30,15
3302,20230514,16:30,16:45,15
3302,20230514,16:45,17:00,15
3302,20230514,17:00,17:15,15
3302,20230514,17:15,17:30,15
3302,20230514,17:30,17:45,15
3302,20230514,17:45,18:00,15
3302,20230514,18:00,18:15,15
3302,20230514,18:15,18:30,15
3302,20230514,18:30,18:45,15
3302,20230514,18:45,19:00,15
3302,20230514,19:00,19:15,15
3302,20230514,19:15,19:30,15
3302,20230514,19:30,19:45,15
3302,20230514,19:45,20:00,15
3209,20230514,06:00,08:30,94
3317,20230514,00:00,23:59,140
3300,20230514,09:00,09:15,15
3300,20230514,09:15,09:30,15
3300,20230514,09:30,09:45,15
3300,20230514,09:45,10:00,15
3300,20230514,10:00,10:15,15
3300,20230514,10:15,10:30,15
3300,20230514,10:30,10:45,15
3300,20230514,10:45,11:00,15
3300,20230514,11:00,11:15,15
3300,20230514,11:15,11:30,15
3300,20230514,11:30,11:45,15
3300,20230514,11:45,12:00,15
3300,20230514,12:00,12:15,15
3300,20230514,12:15,12:30,15
3300,20230514,12:30,12:45,15
3300,20230514,12:45,13:00,15
3300,20230514,13:00,13:15,15
3300,20230514,13:15,13:30,15
3300,20230514,13:30,13:45,15
3300,20230514,13:45,14:00,15
3300,20230514,14:00,14:15,15
3300,20230514,14:15,14:30,15
3300,20230514,14:30,14:45,15
3300,20230514,14:45,15:00,15
3300,20230514,15:00,15:15,15
3300,20230514,15:15,15:30,15
3300,20230514,15:30,15:45,15
3300,20230514,15:45,16:00,15
3300,20230514,16:00,16:15,15
3300,20230514,16:15,16:30,15
3300,20230514,16:30,16:45,15
3300,20230514,16:45,17:00,15
3300,20230514,17:00,17:15,15
3300,20230514,17:15,17:30,15
3300,20230514,17:30,17:45,15
3300,20230514,17:45,18:00,15
3300,20230514,18:00,18:15,15
3300,20230514,18:15,18:30,15
3300,20230514,18:30,18:45,15
3300,20230514,18:45,19:00,15
3300,20230514,19:00,19:15,15
